7012781;131001C031      ;0;52;2013-10-01 08:19:26.000;2013-10-01 08:37:39.000;1093;NULL;1;1
7012989;131001C031      ;0;65;2013-10-01 08:37:39.000;2013-10-01 08:39:16.000;97;NULL;1;1
7013027;131001C031      ;0;53;2013-10-01 08:39:16.000;2013-10-01 09:00:08.000;1252;NULL;1;1
7013214;131001C031      ;0;64;2013-10-01 09:00:08.000;2013-10-01 09:01:31.000;83;NULL;1;1
7013228;131001C031      ;0;57;2013-10-01 09:01:31.000;2013-10-01 09:05:24.000;233;NULL;1;1
7013265;131001C031      ;0;65;2013-10-01 09:05:24.000;2013-10-01 09:06:30.000;66;NULL;1;1
7013274;131001C031      ;0;63;2013-10-01 09:06:30.000;2013-10-01 09:18:15.000;705;NULL;1;1
7013401;131001C031      ;0;76;2013-10-01 09:18:15.000;2013-10-01 09:27:59.000;584;NULL;1;1
7013509;131001C031      ;0;77;2013-10-01 09:27:59.000;2013-10-01 09:38:12.000;613;NULL;1;1
7013591;131001C031      ;0;92;2013-10-01 09:38:12.000;2013-10-01 09:39:17.000;65;NULL;1;1
7013613;131001C031      ;0;78;2013-10-01 09:39:17.000;2013-10-01 09:49:23.000;606;NULL;1;1
7013701;131001C031      ;0;91;2013-10-01 09:49:23.000;2013-10-01 09:50:18.000;55;NULL;1;1
7013709;131001C031      ;0;84;2013-10-01 09:50:18.000;2013-10-01 09:50:51.000;33;NULL;1;1
7013713;131001C031      ;0;94;2013-10-01 09:50:51.000;2013-10-01 09:51:23.000;32;NULL;1;1
7013727;131001C031      ;0;81;2013-10-01 09:51:23.000;2013-10-01 10:12:22.000;1259;NULL;1;1
7013881;131001C031      ;0;93;2013-10-01 10:12:22.000;2013-10-01 10:13:00.000;38;NULL;1;1
7013883;131001C031      ;0;90;2013-10-01 10:13:00.000;2013-10-01 10:13:27.000;27;NULL;1;1
7013884;131001C031      ;0;101;2013-10-01 10:13:27.000;2013-10-01 10:28:33.000;906;NULL;1;1
7014017;131001C031      ;0;102;2013-10-01 10:28:33.000;2013-10-01 10:40:39.000;726;NULL;1;1
7014138;131001C031      ;0;104;2013-10-01 10:40:39.000;2013-10-01 10:41:42.000;63;NULL;1;1
7014165;131001C031      ;0;105;2013-10-01 10:41:42.000;2013-10-01 10:42:44.000;62;NULL;1;1
7014183;131001C031      ;0;106;2013-10-01 10:42:44.000;2013-10-01 10:44:23.000;99;NULL;1;1
7014202;131001C031      ;0;108;2013-10-01 10:44:23.000;2013-10-01 10:50:13.000;350;NULL;1;1
7014266;131001C031      ;0;148;2013-10-01 10:50:13.000;2013-10-01 10:50:34.000;21;NULL;1;1
7014273;131001C031      ;0;139;2013-10-01 10:50:34.000;2013-10-01 15:12:26.000;15712;NULL;1;1
7016694;131001C031      ;0;148;2013-10-01 15:12:26.000;2013-10-01 15:12:43.000;17;NULL;1;1
7016695;131001C031      ;0;147;2013-10-01 15:12:43.000;2013-10-01 15:18:04.000;321;NULL;1;1
7016754;131001C031      ;0;158;2013-10-01 15:18:04.000;2013-10-01 15:20:00.000;116;NULL;1;1
7016785;131001C031      ;0;159;2013-10-01 15:20:00.000;2013-10-01 15:25:45.000;345;NULL;1;1
7016852;131001C031      ;0;160;2013-10-01 15:25:45.000;2013-10-01 15:52:03.000;1578;NULL;1;1
7017034;131001C031      ;0;161;2013-10-01 15:52:03.000;2013-10-01 15:57:46.000;343;NULL;1;1
7017102;131001C031      ;0;162;2013-10-01 15:57:46.000;2013-10-01 16:09:17.000;691;NULL;1;1
7017213;131001C031      ;0;163;2013-10-01 16:09:17.000;2013-10-01 16:15:02.000;345;NULL;1;1
7017289;131001C031      ;0;164;2013-10-01 16:15:02.000;2013-10-01 16:20:58.000;356;NULL;1;1
7017364;131001C031      ;0;165;2013-10-01 16:20:58.000;2013-10-01 16:26:41.000;343;NULL;1;1
7017434;131001C031      ;0;166;2013-10-01 16:26:41.000;2013-10-01 16:32:27.000;346;NULL;1;1
7017496;131001C031      ;0;167;2013-10-01 16:32:27.000;2013-10-01 16:38:14.000;347;NULL;1;1
7017567;131001C031      ;0;168;2013-10-01 16:38:14.000;2013-10-01 16:43:58.000;344;NULL;1;1
7017634;131001C031      ;0;169;2013-10-01 16:43:58.000;2013-10-01 16:49:41.000;343;NULL;1;1
7017702;131001C031      ;0;171;2013-10-01 16:49:41.000;2013-10-01 16:49:42.000;1;NULL;1;1
7017703;131001C031      ;0;170;2013-10-01 16:49:42.000;2013-10-01 16:55:01.000;319;NULL;1;1
7017770;131001C031      ;0;172;2013-10-01 16:55:01.000;2013-10-01 17:00:25.000;324;NULL;1;1
7017850;131001C031      ;0;187;2013-10-01 17:00:25.000;2013-10-01 17:01:01.000;36;NULL;1;1
7017857;131001C031      ;0;173;2013-10-01 17:01:01.000;2013-10-01 17:12:16.000;675;NULL;1;1
7017992;131001C031      ;0;188;2013-10-01 17:12:16.000;2013-10-01 17:12:46.000;30;NULL;1;1
7018003;131001C031      ;0;180;2013-10-01 17:12:46.000;2013-10-01 17:55:44.000;2578;NULL;1;1
7018330;131001C031      ;0;188;2013-10-01 17:55:44.000;2013-10-01 17:56:16.000;32;NULL;1;1
7018337;131001C031      ;0;175;2013-10-01 17:56:16.000;2013-10-01 18:01:46.000;330;NULL;1;1
7018394;131001C031      ;0;187;2013-10-01 18:01:46.000;2013-10-01 18:02:31.000;45;NULL;1;1
7018398;131001C031      ;0;176;2013-10-01 18:02:31.000;2013-10-01 18:08:01.000;330;NULL;1;1
7018455;131001C031      ;0;188;2013-10-01 18:08:01.000;2013-10-01 18:08:59.000;58;NULL;1;1
7018466;131001C031      ;0;177;2013-10-01 18:08:59.000;2013-10-01 18:14:27.000;328;NULL;1;1
7018535;131001C031      ;0;187;2013-10-01 18:14:27.000;2013-10-01 18:15:19.000;52;NULL;1;1
7018548;131001C031      ;0;186;2013-10-01 18:15:19.000;2013-10-01 18:18:17.000;178;NULL;1;1
7018585;131001C031      ;0;199;2013-10-01 18:18:17.000;2013-10-01 18:20:49.000;152;NULL;1;1
7018613;131001C031      ;0;200;2013-10-01 18:20:49.000;2013-10-01 18:53:52.000;1983;NULL;1;1
7023460;131001C086      ;0;201;2013-10-02 09:21:02.000;2013-10-02 09:26:46.000;344;NULL;1;1
7023505;131001C086      ;0;202;2013-10-02 09:26:46.000;2013-10-02 09:32:50.000;364;NULL;1;1
7023564;131001C086      ;0;203;2013-10-02 09:32:50.000;2013-10-02 09:38:07.000;317;NULL;1;1
7023620;131001C086      ;0;204;2013-10-02 09:38:07.000;2013-10-02 09:48:22.000;615;NULL;1;1
7023703;131001C086      ;0;205;2013-10-02 09:48:22.000;2013-10-02 09:50:40.000;138;NULL;1;1
7023724;131001C086      ;0;218;2013-10-02 09:50:40.000;2013-10-02 09:51:43.000;63;NULL;1;1
7023750;131001C086      ;0;206;2013-10-02 09:51:43.000;2013-10-02 10:02:29.000;646;NULL;1;1
7023866;131001C086      ;0;219;2013-10-02 10:02:29.000;2013-10-02 10:03:26.000;57;NULL;1;1
