13682120;39070;NULL;2013-11-09 07:25:29.000;2013-11-09 07:25:44.000;15;NULL;11
13682126;39105;NULL;2013-11-09 07:25:34.000;2013-11-09 09:02:33.000;5819;NULL;3
13682134;39054;NULL;2013-11-09 07:25:41.000;2013-11-09 07:25:57.000;16;NULL;0
13682138;39070;NULL;2013-11-09 07:25:44.000;2013-11-09 07:26:02.000;18;NULL;8
13682146;39052;NULL;2013-11-09 07:25:49.000;2013-11-09 07:27:12.000;83;NULL;7
13682156;39091;NULL;2013-11-09 07:25:55.000;2013-11-09 07:26:04.000;9;NULL;3
13682159;39054;NULL;2013-11-09 07:25:57.000;2013-11-09 07:44:02.000;1085;NULL;0
13682165;39070;NULL;2013-11-09 07:26:02.000;2013-11-09 07:31:02.000;300;NULL;11
13682168;39091;NULL;2013-11-09 07:26:04.000;2013-11-09 07:27:16.000;72;NULL;1
13682204;39064;NULL;2013-11-09 07:26:37.000;2013-11-09 07:42:25.000;948;NULL;8
13682230;39061;NULL;2013-11-09 07:27:01.000;2013-11-09 07:29:15.000;134;NULL;0
13682244;39052;NULL;2013-11-09 07:27:13.000;2013-11-09 07:27:31.000;18;NULL;8
13682251;39091;NULL;2013-11-09 07:27:19.000;2013-11-09 07:28:08.000;49;NULL;1
13682269;39052;NULL;2013-11-09 07:27:35.000;2013-11-09 07:28:03.000;28;NULL;7
13682297;39052;NULL;2013-11-09 07:28:03.000;2013-11-09 07:37:45.000;582;NULL;1
13682309;39091;NULL;2013-11-09 07:28:12.000;2013-11-09 07:37:12.000;540;NULL;3
13682332;39058;NULL;2013-11-09 07:28:36.000;2013-11-09 07:49:28.000;1252;NULL;0
13682377;39061;NULL;2013-11-09 07:29:18.000;2013-11-09 07:29:45.000;27;NULL;0
13682411;39061;NULL;2013-11-09 07:29:51.000;2013-11-09 07:30:28.000;37;NULL;0
13682452;39061;NULL;2013-11-09 07:30:30.000;2013-11-09 07:30:50.000;20;NULL;0
13682490;39070;NULL;2013-11-09 07:31:02.000;2013-11-09 07:36:02.000;300;NULL;11
13682501;39061;NULL;2013-11-09 07:31:10.000;2013-11-09 07:31:19.000;9;NULL;0
13682520;39061;NULL;2013-11-09 07:31:26.000;2013-11-09 07:31:36.000;10;NULL;0
13682531;39061;NULL;2013-11-09 07:31:36.000;2013-11-09 07:32:02.000;26;NULL;0
13682542;39057;NULL;2013-11-09 07:31:45.000;2013-11-09 07:32:11.000;26;NULL;0
